"ROW_NUMBER"|"BOOK_NAME"|"CHAPTER_NUMBER"|"VERSE_NUMBER"|"TEXT_OF_VERSE"
"489"|"Romans"|"009"|"033"|"even as it is written, ""Behold, I lay in Zion a stumbling stone and a rock of offense; and no one who believes in him will be disappointed.""{Isaiah 8:14; 28:16}"
"490"|"Romans"|"010"|"004"|"For Christ is the fulfillment{or, completion, or end} of the law for righteousness to everyone who believes."
"491"|"Romans"|"010"|"005"|"For Moses writes about the righteousness of the law, ""The one who does them will live by them.""{Leviticus 18:5}"
"492"|"Romans"|"010"|"006"|"But the righteousness which is of faith says this, ""Don't say in your heart, 'Who will ascend into heaven?'{Deuteronomy 30:12} (that is, to bring Christ down);"
"493"|"Romans"|"010"|"007"|"or, 'Who will descend into the abyss?'{Deuteronomy 30:13} (that is, to bring Christ up from the dead.)"""
"494"|"Romans"|"010"|"008"|"But what does it say?  ""The word is near you, in your mouth, and in your heart;""{Deuteronomy 30:14} that is, the word of faith, which we preach:"
"495"|"Romans"|"010"|"011"|"For the Scripture says, ""Whoever believes in him will not be disappointed.""{Isaiah 28:16}"
"496"|"Romans"|"010"|"013"|"For, ""Whoever will call on the name of the Lord will be saved.""{Joel 2:32}"
"497"|"Romans"|"010"|"015"|"And how will they preach unless they are sent?  As it is written: ""How beautiful are the feet of those who preach the Good News of peace, who bring glad tidings of good things!""{Isaiah 52:7}"
"498"|"Romans"|"010"|"016"|"But they didn't all listen to the glad news.  For Isaiah says, ""Lord, who has believed our report?""{Isaiah 53:1}"
"499"|"Romans"|"010"|"018"|"But I say, didn't they hear?  Yes, most certainly, ""Their sound went out into all the earth, their words to the ends of the world.""{Psalm 19:4}"
"500"|"Romans"|"010"|"019"|"But I ask, didn't Israel know?  First Moses says, ""I will provoke you to jealousy with that which is no nation, with a nation void of understanding I will make you angry.""{Deuteronomy 32:31}"
"501"|"Romans"|"010"|"020"|"Isaiah is very bold, and says, ""I was found by those who didn't seek me.  I was revealed to those who didn't ask for me.""{Isaiah 65:1}"
"502"|"Romans"|"010"|"021"|"But as to Israel he says, ""All day long I stretched out my hands to a disobedient and contrary people.""{Isaiah 65:2}"
"503"|"Romans"|"011"|"003"|"""Lord, they have killed your prophets, they have broken down your altars; and I am left alone, and they seek my life.""{1 Kings 19:10,14}"
"504"|"Romans"|"011"|"004"|"But how does God answer him?  ""I have reserved for myself seven thousand men, who have not bowed the knee to Baal.""{1 Kings 19:18}"
"505"|"Romans"|"011"|"008"|"According as it is written, ""God gave them a spirit of stupor, eyes that they should not see, and ears that they should not hear, to this very day.""{Deuteronomy 29:4; Isaiah 29:10}"
"506"|"Romans"|"011"|"010"|"Let their eyes be darkened, that they may not see. Bow down their back always.""{Psalm 69:22,23}"
"507"|"Romans"|"011"|"025"|"For I don't desire you to be ignorant, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} of this mystery, so that you won't be wise in your own conceits, that a partial hardening has happened to Israel, until the fullness of the Gentiles has come in,"
"508"|"Romans"|"011"|"027"|"This is my covenant to them, when I will take away their sins.""{Isaiah 59:20-21; 27:9; Jeremiah 31:33-34}"
"509"|"Romans"|"011"|"034"|"""For who has known the mind of the Lord?  Or who has been his counselor?""{Isaiah 40:13}"
"510"|"Romans"|"011"|"035"|"""Or who has first given to him, and it will be repaid to him again?""{Job 41:11}"
"511"|"Romans"|"012"|"019"|"Don't seek revenge yourselves, beloved, but give place to God's wrath.  For it is written, ""Vengeance belongs to me; I will repay, says the Lord.""{Deuteronomy 32:35}"
"512"|"Romans"|"012"|"020"|"Therefore ""If your enemy is hungry, feed him.  If he is thirsty, give him a drink; for in doing so, you will heap coals of fire on his head.""{Proverbs 25:21-22}"
"513"|"Romans"|"013"|"009"|"For the commandments, ""You shall not commit adultery,"" ""You shall not murder,"" ""You shall not steal,"" ""You shall not give false testimony,"" ""You shall not covet,""{TR adds ""You shall not give false testimony,""}{Exodus 20:13-15,17; Deuteronomy 5:17-19,21} and whatever other commandments there are, are all summed up in this saying, namely, ""You shall love your neighbor as yourself.""{Leviticus 19:18}"
"514"|"Romans"|"014"|"011"|"For it is written, ""'As I live,' says the Lord, 'to me every knee will bow.  Every tongue will confess to God.'""{Isaiah 45:23}"
"515"|"Romans"|"014"|"023"|"But he who doubts is condemned if he eats, because it isn't of faith; and whatever is not of faith is sin. (14:24) Now to him who is able to establish you according to my Good News and the preaching of Jesus Christ, according to the revelation of the mystery which has been kept secret through long ages, (14:25) but now is revealed, and by the Scriptures of the prophets, according to the commandment of the eternal God, is made known for obedience of faith to all the nations; (14:26) to the only wise God, through Jesus Christ, to whom be the glory forever! Amen.{TR places verses 24-26 after Romans 16:24 as verses 25-27.}"
"516"|"Romans"|"015"|"003"|"For even Christ didn't please himself.  But, as it is written, ""The reproaches of those who reproached you fell on me.""{Psalm 69:9}"
"517"|"Romans"|"015"|"007"|"Therefore accept one another, even as Christ also accepted you,{TR reads ""us"" instead of ""you""} to the glory of God."
"518"|"Romans"|"015"|"009"|"and that the Gentiles might glorify God for his mercy. As it is written, ""Therefore will I give praise to you among the Gentiles, and sing to your name.""{2 Samuel 22:50; Psalm 18:49}"
"519"|"Romans"|"015"|"010"|"Again he says, ""Rejoice, you Gentiles, with his people.""{Deuteronomy 32:43}"
"520"|"Romans"|"015"|"011"|"Again, ""Praise the Lord, all you Gentiles!  Let all the peoples praise him.""{Psalm 117:1}"
"521"|"Romans"|"015"|"012"|"Again, Isaiah says, ""There will be the root of Jesse, he who arises to rule over the Gentiles; in him the Gentiles will hope.""{Isaiah 11:10}"
"522"|"Romans"|"015"|"014"|"I myself am also persuaded about you, my brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""}, that you yourselves are full of goodness, filled with all knowledge, able also to admonish others."
"523"|"Romans"|"015"|"021"|"But, as it is written, ""They will see, to whom no news of him came. They who haven't heard will understand.""{Isaiah 52:15}"
"524"|"Romans"|"016"|"001"|"I commend to you Phoebe, our sister, who is a servant{or, deacon} of the assembly that is at Cenchreae,"
"525"|"Romans"|"016"|"014"|"Greet Asyncritus, Phlegon, Hermes, Patrobas, Hermas, and the brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} who are with them."
"526"|"Romans"|"016"|"025"|"{See Romans 14:23}"
"527"|"Romans"|"016"|"026"|"{See Romans 14:23}"
"528"|"Romans"|"016"|"027"|"{See Romans 14:23} {TR places Romans 14:24-26 at the end of Romans instead of at the end of chapter 14, and numbers these verses 16:25-27.}"
"529"|"Corinthians 1"|"001"|"010"|"Now I beg you, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} through the name of our Lord, Jesus Christ, that you all speak the same thing and that there be no divisions among you, but that you be perfected together in the same mind and in the same judgment."
"530"|"Corinthians 1"|"001"|"019"|"For it is written, ""I will destroy the wisdom of the wise, I will bring the discernment of the discerning to nothing.""{Isaiah 29:14}"
"531"|"Corinthians 1"|"001"|"031"|"that, according as it is written, ""He who boasts, let him boast in the Lord.""{Jeremiah 9:24}"
"532"|"Corinthians 1"|"002"|"009"|"But as it is written, ""Things which an eye didn't see, and an ear didn't hear, which didn't enter into the heart of man, these God has prepared for those who love him.""{Isaiah 64:4}"
"533"|"Corinthians 1"|"002"|"016"|"""For who has known the mind of the Lord, that he should instruct him?""{Isaiah 40:13} But we have Christ's mind."
"534"|"Corinthians 1"|"003"|"019"|"For the wisdom of this world is foolishness with God.  For it is written, ""He has taken the wise in their craftiness.""{Job 5:13}"
"535"|"Corinthians 1"|"003"|"020"|"And again, ""The Lord knows the reasoning of the wise, that it is worthless.""{Psalm 94:11}"
"536"|"Corinthians 1"|"005"|"013"|"But those who are outside, God judges.  ""Put away the wicked man from among yourselves.""{Deuteronomy 17:7; 19:19; 21:21; 22:21; 24:7}"
"537"|"Corinthians 1"|"006"|"016"|"Or don't you know that he who is joined to a prostitute is one body? For, ""The two,"" says he, ""will become one flesh.""{Genesis 2:24}"
"538"|"Corinthians 1"|"009"|"009"|"For it is written in the law of Moses, ""You shall not muzzle an ox while it treads out the grain.""{Deuteronomy 25:4} Is it for the oxen that God cares,"
"539"|"Corinthians 1"|"010"|"007"|"Neither be idolaters, as some of them were.  As it is written, ""The people sat down to eat and drink, and rose up to play.""{Exodus 32:6}"
"540"|"Corinthians 1"|"010"|"026"|"for ""the earth is the Lord's, and its fullness.""{Psalm 24:1}"
"541"|"Corinthians 1"|"012"|"002"|"You know that when you were heathen{or Gentiles}, you were led away to those mute idols, however you might be led."
"542"|"Corinthians 1"|"014"|"006"|"But now, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} if I come to you speaking with other languages, what would I profit you, unless I speak to you either by way of revelation, or of knowledge, or of prophesying, or of teaching?"
"543"|"Corinthians 1"|"014"|"021"|"In the law it is written, ""By men of strange languages and by the lips of strangers I will speak to this people. Not even thus will they hear me, says the Lord.""{Isaiah 28:11-12}"
"544"|"Corinthians 1"|"015"|"027"|"For, ""He put all things in subjection under his feet.""{Psalm 8.6} But when he says, ""All things are put in subjection,"" it is evident that he is excepted who subjected all things to him."
"545"|"Corinthians 1"|"015"|"032"|"If I fought with animals at Ephesus for human purposes, what does it profit me?  If the dead are not raised, then ""let us eat and drink, for tomorrow we die.""{Isaiah 22.13}"
"546"|"Corinthians 1"|"015"|"045"|"So also it is written, ""The first man, Adam, became a living soul.""{Genesis 2.7} The last Adam became a life-giving spirit."
"547"|"Corinthians 1"|"015"|"049"|"As we have borne the image of those made of dust, let's{NU, TR read ""we will"" instead of ""let's""} also bear the image of the heavenly."
"548"|"Corinthians 1"|"015"|"050"|"Now I say this, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} that flesh and blood can't inherit the Kingdom of God; neither does corruption inherit incorruption."
"549"|"Corinthians 1"|"015"|"054"|"But when this corruptible will have put on incorruption, and this mortal will have put on immortality, then what is written will happen:  ""Death is swallowed up in victory.""{Isaiah 25.8}"
"550"|"Corinthians 1"|"015"|"055"|"""Death, where is your sting?  Hades{or, Hell}, where is your victory?""{Hosea 13.14}"
"551"|"Corinthians 1"|"016"|"022"|"If any man doesn't love the Lord Jesus Christ, let him be accursed{Greek: anathema.}. Come, Lord!{Aramaic: Maranatha!}"
"552"|"Corinthians 2"|"001"|"008"|"For we don't desire to have you uninformed, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} concerning our affliction which happened to us in Asia, that we were weighed down exceedingly, beyond our power, so much that we despaired even of life."
"553"|"Corinthians 2"|"004"|"006"|"seeing it is God who said, ""Light will shine out of darkness,""{Genesis 1:3} who has shone in our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ."
"554"|"Corinthians 2"|"004"|"013"|"But having the same spirit of faith, according to that which is written, ""I believed, and therefore I spoke.""{Psalm 116:10} We also believe, and therefore also we speak;"
"555"|"Corinthians 2"|"006"|"002"|"for he says, ""At an acceptable time I listened to you, in a day of salvation I helped you.""{Isaiah 49:8} Behold, now is the acceptable time.  Behold, now is the day of salvation."
"556"|"Corinthians 2"|"006"|"016"|"What agreement has a temple of God with idols? For you are a temple of the living God.  Even as God said, ""I will dwell in them, and walk in them; and I will be their God, and they will be my people.""{Leviticus 26:12; Jeremiah 32:38; Ezekiel 37:27}"
"557"|"Corinthians 2"|"006"|"017"|"Therefore, ""'Come out from among them, and be separate,' says the Lord.  'Touch no unclean thing.  I will receive you.{Isaiah 52:11; Ezekiel 20:34,41}"
"558"|"Corinthians 2"|"006"|"018"|"I will be to you a Father.  You will be to me sons and daughters,' says the Lord Almighty.""{2 Samuel 7:14; 7:8}"
"559"|"Corinthians 2"|"008"|"015"|"As it is written, ""He who gathered much had nothing left over, and he who gathered little had no lack.""{Exodus 16:8}"
"560"|"Corinthians 2"|"009"|"009"|"As it is written, ""He has scattered abroad, he has given to the poor. His righteousness remains forever.""{Psalm 112:9}"
"561"|"Corinthians 2"|"010"|"017"|"But ""he who boasts, let him boast in the Lord.""{Jeremiah 9:24}"
"562"|"Corinthians 2"|"013"|"001"|"This is the third time I am coming to you.  ""At the mouth of two or three witnesses shall every word established.""{Deuteronomy 19:15}"
"563"|"Galatians"|"001"|"002"|"and all the brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} who are with me, to the assemblies of Galatia:"
"564"|"Galatians"|"003"|"008"|"The Scripture, foreseeing that God would justify the Gentiles by faith, preached the Good News beforehand to Abraham, saying, ""In you all the nations will be blessed.""{Genesis 12:3; 18:18; 22:18}"
"565"|"Galatians"|"003"|"010"|"For as many as are of the works of the law are under a curse. For it is written, ""Cursed is everyone who doesn't continue in all things that are written in the book of the law, to do them.""{Deuteronomy 27:26}"
"566"|"Galatians"|"003"|"011"|"Now that no man is justified by the law before God is evident, for, ""The righteous will live by faith.""{Habakkuk 2:4}"
"567"|"Galatians"|"003"|"012"|"The law is not of faith, but, ""The man who does them will live by them.""{Leviticus 18:5}"
"568"|"Galatians"|"003"|"013"|"Christ redeemed us from the curse of the law, having become a curse for us.  For it is written, ""Cursed is everyone who hangs on a tree,""{Deuteronomy 21:23}"
"569"|"Galatians"|"003"|"016"|"Now the promises were spoken to Abraham and to his seed. He doesn't say, ""To seeds,"" as of many, but as of one, ""To your seed,""{Genesis 12:7; 13:15; 24:7} which is Christ."
"570"|"Galatians"|"004"|"006"|"And because you are children, God sent out the Spirit of his Son into your hearts, crying, ""Abba,{Abba is a Greek spelling for the Aramaic word for ""Father"" or ""Daddy"" used in a familiar, respectful, and loving way.} Father!"""
"571"|"Galatians"|"004"|"027"|"For it is written, ""Rejoice, you barren who don't bear. Break forth and shout, you that don't travail. For more are the children of the desolate than of her who has a husband.""{Isaiah 54:1}"
"572"|"Galatians"|"004"|"030"|"However what does the Scripture say?  ""Throw out the handmaid and her son, for the son of the handmaid will not inherit with the son of the free woman.""{Genesis 21:10}"
"573"|"Galatians"|"005"|"014"|"For the whole law is fulfilled in one word, in this: ""You shall love your neighbor as yourself.""{Leviticus 19:18}"
"574"|"Galatians"|"005"|"022"|"But the fruit of the Spirit is love, joy, peace, patience, kindness, goodness, faith,{or, faithfulness}"
"575"|"Ephesians"|"001"|"018"|"having the eyes of your hearts{TR reads ""understanding"" instead of ""hearts""} enlightened, that you may know what is the hope of his calling, and what are the riches of the glory of his inheritance in the saints,"
"576"|"Ephesians"|"003"|"009"|"and to make all men see what is the administration{TR reads ""fellowship"" instead of ""administration""} of the mystery which for ages has been hidden in God, who created all things through Jesus Christ;"
"577"|"Ephesians"|"004"|"008"|"Therefore he says, ""When he ascended on high, he led captivity captive, and gave gifts to men.""{Psalm 68.18}"
"578"|"Ephesians"|"004"|"011"|"He gave some to be apostles; and some, prophets; and some, evangelists; and some, shepherds{or, pastors} and teachers;"
"579"|"Ephesians"|"004"|"026"|"""Be angry, and don't sin.""{Psalm 4.4} Don't let the sun go down on your wrath,"
"580"|"Ephesians"|"005"|"031"|"""For this cause a man will leave his father and mother, and will be joined to his wife.  The two will become one flesh.""{Genesis 2:24}"
"581"|"Ephesians"|"006"|"003"|"""that it may be well with you, and you may live long on the earth.""{Deuteronomy 5:16}"
"582"|"Philippians"|"001"|"001"|"Paul and Timothy, servants of Jesus Christ; To all the saints in Christ Jesus who are at Philippi, with the overseers{or, superintendents, or bishops} and servants{Or, deacons}:"
"583"|"Philippians"|"001"|"005"|"for your partnership{The word translated ""partnership"" (koinonia) also means ""fellowship"" and ""sharing.""} in furtherance of the Good News from the first day until now;"
"584"|"Philippians"|"001"|"012"|"Now I desire to have you know, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} that the things which happened to me have turned out rather to the progress of the Good News;"
"585"|"Colossians"|"001"|"002"|"to the saints and faithful brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} in Christ at Colossae:  Grace to you and peace from God our Father, and the Lord Jesus Christ."
"586"|"Colossians"|"001"|"014"|"in whom we have our redemption,{TR adds ""through his blood,""} the forgiveness of our sins;"
"587"|"Thessalonians 1"|"001"|"004"|"We know, brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} loved by God, that you are chosen,"
"588"|"Thessalonians 1"|"002"|"019"|"For what is our hope, or joy, or crown of rejoicing? Isn't it even you, before our Lord Jesus{TR adds ""Christ""} at his coming?"
"589"|"Thessalonians 2"|"001"|"003"|"We are bound to always give thanks to God for you, brothers,{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""} even as it is appropriate, because your faith grows exceedingly, and the love of each and every one of you towards one another abounds;"
"590"|"Thessalonians 2"|"001"|"012"|"that the name of our Lord Jesus{TR adds ""Christ""} may be glorified in you, and you in him, according to the grace of our God and the Lord Jesus Christ."
"591"|"Timothy 1"|"003"|"001"|"This is a faithful saying:  if a man seeks the office of an overseer{or, superintendents, or bishops}, he desires a good work."
"592"|"Timothy 1"|"003"|"008"|"Servants{or, Deacons.}, in the same way, must be reverent, not double-tongued, not addicted to much wine, not greedy for money;"
"593"|"Timothy 1"|"003"|"010"|"Let them also first be tested; then let them serve{or, serve as deacons} if they are blameless."
"594"|"Timothy 1"|"003"|"012"|"Let servants{or, deacons} be husbands of one wife, ruling their children and their own houses well."
"595"|"Timothy 1"|"003"|"013"|"For those who have served well{or, served well as deacons} gain for themselves a good standing, and great boldness in the faith which is in Christ Jesus."
"596"|"Timothy 1"|"005"|"004"|"But if any widow has children or grandchildren, let them learn first to show piety towards their own family, and to repay their parents, for this is{TR adds ""good and""} acceptable in the sight of God."
"597"|"Timothy 1"|"005"|"018"|"For the Scripture says, ""You shall not muzzle the ox when it treads out the grain.""{Deuteronomy 25:4} And, ""The laborer is worthy of his wages.""{Luke 10:7; Leviticus 19:13}"
"598"|"Timothy 1"|"006"|"005"|"constant friction of people of corrupt minds and destitute of the truth, who suppose that godliness is a means of gain. Withdraw yourself from such.{NU omits ""Withdraw yourself from such.""}"
"599"|"Timothy 2"|"002"|"019"|"However God's firm foundation stands, having this seal, ""The Lord knows those who are his,""{Numbers 16:5} and, ""Let every one who names the name of the Lord{TR reads ""Christ"" instead of ""the Lord""} depart from unrighteousness."""
"600"|"Timothy 2"|"003"|"016"|"Every writing inspired by God{literally, God-breathed} is profitable for teaching, for reproof, for correction, and for instruction which is in righteousness,"
"601"|"Philemon"|"001"|"010"|"I beg you for my child, whom I have become the father of in my chains, Onesimus,{Onesimus means ""useful.""}"
"602"|"Hebrews"|"001"|"005"|"For to which of the angels did he say at any time, ""You are my Son. Today have I become your father?""{Psalm 2:7} and again, ""I will be to him a Father, and he will be to me a Son?""{2 Samuel 7:14; 1 Chronicles 17:13}"
"603"|"Hebrews"|"001"|"007"|"Of the angels he says, ""Who makes his angels winds, and his servants a flame of fire.""{Psalm 104:4}"
"604"|"Hebrews"|"001"|"009"|"You have loved righteousness, and hated iniquity; therefore God, your God, has anointed you with the oil of gladness above your fellows.""{Psalm 45:6-7}"
"605"|"Hebrews"|"001"|"012"|"As a mantle, you will roll them up, and they will be changed; but you are the same.  Your years will not fail.""{Psalm 102:25-27}"
"606"|"Hebrews"|"001"|"013"|"But which of the angels has he told at any time, ""Sit at my right hand, until I make your enemies the footstool of your feet?""{Psalm 110:1}"
"607"|"Hebrews"|"002"|"007"|"You made him a little lower than the angels.  You crowned him with glory and honor.{TR adds ""and set him over the works of your hands""}"
"608"|"Hebrews"|"002"|"008"|"You have put all things in subjection under his feet.""{Psalm 8:4-6} For in that he subjected all things to him, he left nothing that is not subject to him.  But now we don't see all things subjected to him, yet."
"609"|"Hebrews"|"002"|"011"|"For both he who sanctifies and those who are sanctified are all from one, for which cause he is not ashamed to call them brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""},"
"610"|"Hebrews"|"002"|"012"|"saying, ""I will declare your name to my brothers.  In the midst of the congregation I will sing your praise.""{Psalm 22:22}"
"611"|"Hebrews"|"002"|"013"|"Again, ""I will put my trust in him.""{Isaiah 8:17} Again, ""Behold, here I am with the children whom God has given me.""{Isaiah 8:18}"
"612"|"Hebrews"|"003"|"011"|"as I swore in my wrath, 'They will not enter into my rest.'""{Psalm 95:7-11}"
"613"|"Hebrews"|"003"|"015"|"while it is said, ""Today if you will hear his voice, don't harden your hearts, as in the rebellion.""{Psalm 95:7-8}"
"614"|"Hebrews"|"004"|"003"|"For we who have believed do enter into that rest, even as he has said, ""As I swore in my wrath, they will not enter into my rest;""{Psalm 95:11} although the works were finished from the foundation of the world."
"615"|"Hebrews"|"004"|"004"|"For he has said this somewhere about the seventh day, ""God rested on the seventh day from all his works;""{Genesis 2:2}"
"616"|"Hebrews"|"004"|"005"|"and in this place again, ""They will not enter into my rest.""{Psalm 95:11}"
"617"|"Hebrews"|"004"|"007"|"he again defines a certain day, today, saying through David so long a time afterward (just as has been said), ""Today if you will hear his voice, don't harden your hearts.""{Psalm 95:7-8}"
"618"|"Hebrews"|"005"|"005"|"So also Christ didn't glorify himself to be made a high priest, but it was he who said to him, ""You are my Son. Today I have become your father.""{Psalm 2:7}"
"619"|"Hebrews"|"005"|"006"|"As he says also in another place, ""You are a priest forever, after the order of Melchizedek.""{Psalm 110:4}"
"620"|"Hebrews"|"006"|"014"|"saying, ""Surely blessing I will bless you, and multiplying I will multiply you.""{Genesis 22:17}"
"621"|"Hebrews"|"007"|"017"|"for it is testified, ""You are a priest forever, according to the order of Melchizedek.""{Psalm 110:4}"
"622"|"Hebrews"|"007"|"021"|"(for they indeed have been made priests without an oath), but he with an oath by him that says of him, ""The Lord swore and will not change his mind, 'You are a priest forever, according to the order of Melchizedek.'""{Psalm 110:4}"
"623"|"Hebrews"|"008"|"005"|"who serve a copy and shadow of the heavenly things, even as Moses was warned by God when he was about to make the tabernacle, for he said, ""See, you shall make everything according to the pattern that was shown to you on the mountain.""{Exodus 25:40}"
"624"|"Hebrews"|"008"|"011"|"They will not teach every man his fellow citizen,{TR reads ""neighbor"" instead of ""fellow citizen""} and every man his brother, saying, 'Know the Lord,' for all will know me, from the least of them to the greatest of them."
"625"|"Hebrews"|"008"|"012"|"For I will be merciful to their unrighteousness.  I will remember their sins and lawless deeds no more.""{Jeremiah 31:31-34}"
"626"|"Hebrews"|"009"|"001"|"Now indeed even the first{TR adds ""tabernacle""} covenant had ordinances of divine service, and an earthly sanctuary."
"627"|"Hebrews"|"009"|"020"|"saying, ""This is the blood of the covenant which God has commanded you.""{Exodus 24:8}"
"628"|"Hebrews"|"010"|"007"|"Then I said, 'Behold, I have come (in the scroll of the book it is written of me) to do your will, O God.'""{Psalm 40:6-8}"
"629"|"Hebrews"|"010"|"016"|"""This is the covenant that I will make with them: 'After those days,' says the Lord, 'I will put my laws on their heart, I will also write them on their mind;'""{Jeremiah 31:33} then he says,"
"630"|"Hebrews"|"010"|"017"|"""I will remember their sins and their iniquities no more.""{Jeremiah 31:34}"
"631"|"Hebrews"|"010"|"030"|"For we know him who said, ""Vengeance belongs to me,"" says the Lord, ""I will repay.""{Deuteronomy 32:35} Again, ""The Lord will judge his people.""{Deuteronomy 32:36; Psalm 135:14}"
"632"|"Hebrews"|"010"|"038"|"But the righteous will live by faith.  If he shrinks back, my soul has no pleasure in him.""{Habakkuk 2:3-4}"
"633"|"Hebrews"|"011"|"013"|"These all died in faith, not having received the promises, but having seen{TR adds ""and being convinced of""} them and embraced them from afar, and having confessed that they were strangers and pilgrims on the earth."
"634"|"Hebrews"|"011"|"018"|"even he to whom it was said, ""In Isaac will your seed be called;""{Genesis 21:12}"
"635"|"Hebrews"|"011"|"033"|"who, through faith subdued kingdoms, worked out righteousness, obtained promises, stopped the mouths of lions,{Daniel 6:22-23}"
"636"|"Hebrews"|"011"|"034"|"quenched the power of fire,{Daniel 3:1-30} escaped the edge of the sword,{1 Kings 19:1-3; 2 Kings 6:31-7:20} from weakness were made strong, grew mighty in war, and caused foreign armies to flee."
"637"|"Hebrews"|"011"|"035"|"Women received their dead by resurrection.{1 Kings 19:1-3; 2 Kings 6:31-7:20} Others were tortured, not accepting their deliverance, that they might obtain a better resurrection."
"638"|"Hebrews"|"011"|"037"|"They were stoned.{2 Chronicles 24:20-21} They were sawn apart. They were tempted.  They were slain with the sword.{Jeremiah 26:20-23; 1 Kings 19:10} They went around in sheep skins and in goat skins; being destitute, afflicted, ill-treated"
"639"|"Hebrews"|"012"|"006"|"For whom the Lord loves, he chastens, and scourges every son whom he receives.""{Proverbs 3:11-12}"
"640"|"Hebrews"|"012"|"012"|"Therefore, lift up the hands that hang down and the feeble knees,{Isaiah 35:3}"
"641"|"Hebrews"|"012"|"013"|"and make straight paths for your feet,{Proverbs 4:26} so that which is lame may not be dislocated, but rather be healed."
"642"|"Hebrews"|"012"|"020"|"for they could not stand that which was commanded, ""If even an animal touches the mountain, it shall be stoned{TR adds ""or shot with an arrow"" [see Exodus 19:12-13]};""{Exodus 19:12-13}"
"643"|"Hebrews"|"012"|"021"|"and so fearful was the appearance, that Moses said, ""I am terrified and trembling.""{Deuteronomy 9:19}"
"644"|"Hebrews"|"012"|"024"|"to Jesus, the mediator of a new covenant,{Jeremiah 31:31} and to the blood of sprinkling that speaks better than that of Abel."
"645"|"Hebrews"|"012"|"026"|"whose voice shook the earth then, but now he has promised, saying, ""Yet once more I will shake not only the earth, but also the heavens.""{Haggai 2:6}"
"646"|"Hebrews"|"012"|"029"|"for our God is a consuming fire.{Deuteronomy 4:24}"
"647"|"Hebrews"|"013"|"005"|"Be free from the love of money, content with such things as you have, for he has said, ""I will in no way leave you, neither will I in any way forsake you.""{Deuteronomy 31:6}"
"648"|"Hebrews"|"013"|"006"|"So that with good courage we say, ""The Lord is my helper. I will not fear.  What can man do to me?""{Psalm 118:6-7}"
"649"|"Hebrews"|"013"|"011"|"For the bodies of those animals, whose blood is brought into the holy place by the high priest as an offering for sin, are burned outside of the camp.{Leviticus 16:27}"
"650"|"Hebrews"|"013"|"015"|"Through him, then, let us offer up a sacrifice of praise to God{Psalm 50:23} continually, that is, the fruit of lips which proclaim allegiance to his name."
"651"|"James"|"001"|"002"|"Count it all joy, my brothers{The word for ""brothers"" here and where context allows may also be correctly translated ""brothers and sisters"" or ""siblings.""}, when you fall into various temptations,"
"652"|"James"|"001"|"021"|"Therefore, putting away all filthiness and overflowing of wickedness, receive with humility the implanted word, which is able to save your souls{or, preserve your life.}."
"653"|"James"|"002"|"002"|"For if a man with a gold ring, in fine clothing, comes into your synagogue{or, meeting}, and a poor man in filthy clothing also comes in;"
"654"|"James"|"002"|"008"|"However, if you fulfill the royal law, according to the Scripture, ""You shall love your neighbor as yourself,""{Leviticus 19:18} you do well."
"655"|"James"|"002"|"011"|"For he who said, ""Do not commit adultery,""{Exodus 20:14; Deuteronomy 5:18} also said, ""Do not commit murder.""{Exodus 10:13; Deuteronomy 5:17} Now if you do not commit adultery, but murder, you have become a transgressor of the law."
"656"|"James"|"002"|"023"|"and the Scripture was fulfilled which says, ""Abraham believed God, and it was accounted to him as righteousness;""{Genesis 15:16} and he was called the friend of God."
"657"|"James"|"003"|"006"|"And the tongue is a fire.  The world of iniquity among our members is the tongue, which defiles the whole body, and sets on fire the course of nature, and is set on fire by Gehenna.{or, Hell}"
"658"|"James"|"004"|"006"|"But he gives more grace.  Therefore it says, ""God resists the proud, but gives grace to the humble.""{Proverbs 3:34}"
"659"|"James"|"005"|"004"|"Behold, the wages of the laborers who mowed your fields, which you have kept back by fraud, cry out, and the cries of those who reaped have entered into the ears of the Lord of Armies{Greek: Sabaoth (for Hebrew:  Tze'va'ot)}."
